time,strategy,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-12-22 12:30:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,140.77000427246094,2.87236,0.0
2023-12-22 12:30:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,355.5799865722656,1.94921,0.0
2023-12-22 12:30:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,256.760009765625,2.3685,0.0
2023-12-22 12:30:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,195.17999267578125,11.56838,0.0
2023-12-22 12:30:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,142.1300048828125,2.68918,0.0
2023-12-22 12:30:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,373.67999267578125,5.07041,0.0
2023-12-22 13:30:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:30:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:30:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:30:00-05:00,MLTrader,AVGO,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:30:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:30:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:30:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:30:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:30:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:30:00-05:00,MLTrader,COST,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:30:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,140.77000427246094,1.71349,0.0
2023-12-22 13:30:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,491.95001220703125,0.78815,0.0
2023-12-22 13:30:00-05:00,MLTrader,COST,buy,market,fill,1,gtc,0.0,1,stock,668.0,0.3106,0.0
2023-12-22 13:30:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,256.760009765625,1.41291,0.0
2023-12-22 13:30:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,355.5799865722656,1.16279,0.0
2023-12-22 13:30:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,153.77000427246094,3.73293,0.0
2023-12-22 13:30:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,142.1300048828125,1.60421,0.0
2023-12-22 13:30:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,373.67999267578125,3.02471,0.0
2023-12-22 13:30:00-05:00,MLTrader,AVGO,buy,market,fill,1,gtc,0.0,1,stock,1127.97998046875,0.41401,0.0
2023-12-22 13:30:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,195.17999267578125,6.90103,0.0
2023-12-22 14:00:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:00:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:00:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:00:00-05:00,MLTrader,AVGO,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:00:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:00:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:00:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:00:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:00:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:00:00-05:00,MLTrader,COST,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:00:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,153.77000427246094,2.22685,0.0
2023-12-22 14:00:00-05:00,MLTrader,AVGO,buy,market,fill,1,gtc,0.0,1,stock,1127.97998046875,0.24698,0.0
2023-12-22 14:00:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,142.1300048828125,0.95698,0.0
2023-12-22 14:00:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,256.760009765625,0.84286,0.0
2023-12-22 14:00:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,140.77000427246094,1.02217,0.0
2023-12-22 14:00:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,373.67999267578125,1.80437,0.0
2023-12-22 14:00:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,195.17999267578125,4.11676,0.0
2023-12-22 14:00:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,491.95001220703125,0.47016,0.0
2023-12-22 14:00:00-05:00,MLTrader,COST,buy,market,fill,1,gtc,0.0,1,stock,668.0,0.18528,0.0
2023-12-22 14:00:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,355.5799865722656,0.69365,0.0
2023-12-22 15:00:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:00:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:00:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:00:00-05:00,MLTrader,AVGO,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:00:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:00:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:00:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:00:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:00:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:00:00-05:00,MLTrader,COST,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:00:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,491.95001220703125,0.28047,0.0
2023-12-22 15:00:00-05:00,MLTrader,COST,buy,market,fill,1,gtc,0.0,1,stock,668.0,0.11053,0.0
2023-12-22 15:00:00-05:00,MLTrader,AVGO,buy,market,fill,1,gtc,0.0,1,stock,1127.97998046875,0.14733,0.0
2023-12-22 15:00:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,355.5799865722656,0.41379,0.0
2023-12-22 15:00:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,153.77000427246094,1.32841,0.0
2023-12-22 15:00:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,373.67999267578125,1.07639,0.0
2023-12-22 15:00:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,140.77000427246094,0.60977,0.0
2023-12-22 15:00:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,256.760009765625,0.5028,0.0
2023-12-22 15:00:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,195.17999267578125,2.45583,0.0
2023-12-22 15:00:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,142.1300048828125,0.57088,0.0
2023-12-26 12:00:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 12:00:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 12:00:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 12:00:00-05:00,MLTrader,AVGO,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 12:00:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 12:00:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 12:00:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 12:00:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 12:00:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 12:00:00-05:00,MLTrader,COST,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 12:00:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,193.61000061035156,1.47689,0.0
2023-12-26 12:00:00-05:00,MLTrader,AVGO,buy,market,fill,1,gtc,0.0,1,stock,1124.239990234375,0.08818,0.0
2023-12-26 12:00:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,254.49000549316406,0.30262,0.0
2023-12-26 12:00:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,489.67999267578125,0.16809,0.0
2023-12-26 12:00:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,142.97999572753906,0.33853,0.0
2023-12-26 12:00:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,375.0,0.63985,0.0
2023-12-26 12:00:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,354.989990234375,0.24726,0.0
2023-12-26 12:00:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,153.55999755859375,0.79354,0.0
2023-12-26 12:00:00-05:00,MLTrader,COST,buy,market,fill,1,gtc,0.0,1,stock,673.010009765625,0.06545,0.0
2023-12-26 12:00:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,141.58999633789062,0.36165,0.0
2023-12-26 13:00:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 13:00:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 13:00:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 13:00:00-05:00,MLTrader,AVGO,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 13:00:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 13:00:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 13:00:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 13:00:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 13:00:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 13:00:00-05:00,MLTrader,COST,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 13:00:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,375.0,0.3817,0.0
2023-12-26 13:00:00-05:00,MLTrader,AVGO,buy,market,fill,1,gtc,0.0,1,stock,1124.239990234375,0.0526,0.0
2023-12-26 13:00:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,489.67999267578125,0.10027,0.0
2023-12-26 13:00:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,142.97999572753906,0.20195,0.0
2023-12-26 13:00:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,354.989990234375,0.1475,0.0
2023-12-26 13:00:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,254.49000549316406,0.18053,0.0
2023-12-26 13:00:00-05:00,MLTrader,COST,buy,market,fill,1,gtc,0.0,1,stock,673.010009765625,0.03904,0.0
2023-12-26 13:00:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,193.61000061035156,0.88103,0.0
2023-12-26 13:00:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,141.58999633789062,0.21574,0.0
2023-12-26 13:00:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,153.55999755859375,0.47338,0.0
2023-12-27 12:30:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-27 12:30:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-27 12:30:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-27 12:30:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-27 12:30:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-27 12:30:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-27 12:30:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-27 12:30:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-27 12:30:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,192.49000549316406,0.52863,0.0
2023-12-27 12:30:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,141.58999633789062,0.13485,0.0
2023-12-27 12:30:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,495.1099853515625,0.06199,0.0
2023-12-27 12:30:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,356.07000732421875,0.09192,0.0
2023-12-27 12:30:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,373.69000244140625,0.2285,0.0
2023-12-27 12:30:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,258.3500061035156,0.11116,0.0
2023-12-27 12:30:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,153.55999755859375,0.28239,0.0
2023-12-27 12:30:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,142.8300018310547,0.12637,0.0
2023-12-28 11:00:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 11:00:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 11:00:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 11:00:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 11:00:00-05:00,MLTrader,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 11:00:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 11:00:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 11:00:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 11:00:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,140.77999877929688,0.09929,0.0
2023-12-28 11:00:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,375.3699951171875,0.16654,0.0
2023-12-28 11:00:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,194.13999938964844,0.38372,0.0
2023-12-28 11:00:00-05:00,MLTrader,NVDA,buy,market,fill,1,gtc,0.0,1,stock,496.42999267578125,0.04526,0.0
2023-12-28 11:00:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,359.70001220703125,0.06662,0.0
2023-12-28 11:00:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,141.85000610351562,0.09315,0.0
2023-12-28 11:00:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,263.6600036621094,0.07974,0.0
2023-12-28 11:00:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,153.72000122070312,0.20653,0.0
2023-12-28 12:30:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 12:30:00-05:00,MLTrader,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 12:30:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 12:30:00-05:00,MLTrader,META,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 12:30:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 12:30:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 12:30:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 12:30:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,263.6600036621094,0.05336,0.0
2023-12-28 12:30:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,141.85000610351562,0.06234,0.0
2023-12-28 12:30:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,140.77999877929688,0.06645,0.0
2023-12-28 12:30:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,153.72000122070312,0.13247,0.0
2023-12-28 12:30:00-05:00,MLTrader,META,buy,market,fill,1,gtc,0.0,1,stock,359.70001220703125,0.04273,0.0
2023-12-28 12:30:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,194.13999938964844,0.24614,0.0
2023-12-28 12:30:00-05:00,MLTrader,MSFT,buy,market,fill,1,gtc,0.0,1,stock,375.3699951171875,0.10682,0.0
2023-12-29 08:30:00-05:00,MLTrader,TSLA,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-12-29 08:30:00-05:00,MLTrader,TSLA,sell,stop,fill,1,day,0.0,1,stock,250.47700347900388,0.05336,0.0
2023-12-29 08:30:00-05:00,MLTrader,TSLA,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-12-29 08:30:00-05:00,MLTrader,TSLA,sell,stop,fill,1,day,0.0,1,stock,250.47700347900388,0.07974,0.0
2023-12-29 10:00:00-05:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-29 10:00:00-05:00,MLTrader,AMZN,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-29 10:00:00-05:00,MLTrader,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-29 10:00:00-05:00,MLTrader,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-29 10:00:00-05:00,MLTrader,GOOG,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-29 10:00:00-05:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,193.89999389648438,0.18235,0.0
2023-12-29 10:00:00-05:00,MLTrader,AMZN,buy,market,fill,1,gtc,0.0,1,stock,153.10000610351562,0.10872,0.0
2023-12-29 10:00:00-05:00,MLTrader,GOOG,buy,market,fill,1,gtc,0.0,1,stock,140.67999267578125,0.05365,0.0
2023-12-29 10:00:00-05:00,MLTrader,TSLA,buy,market,fill,1,gtc,0.0,1,stock,255.10000610351562,0.04707,0.0
2023-12-29 10:00:00-05:00,MLTrader,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,139.6300048828125,0.05718,0.0
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,186.29500579833984,54.9529,0.0
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,185.42099304199218,11.56838,0.0
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,184.432999420166,0.24614,0.0
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,185.42099304199218,2.45583,0.0
2024-01-02 08:30:00-05:00,MLTrader,META,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-02 08:30:00-05:00,MLTrader,META,sell,stop,fill,1,day,0.0,1,stock,341.7150115966797,0.06662,0.0
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,183.92950057983398,0.88103,0.0
2024-01-02 08:30:00-05:00,MLTrader,TSLA,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-02 08:30:00-05:00,MLTrader,TSLA,sell,stop,fill,1,day,0.0,1,stock,245.43250579833983,0.11116,0.0
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,185.42099304199218,6.90103,0.0
2024-01-02 08:30:00-05:00,MLTrader,META,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-02 08:30:00-05:00,MLTrader,META,sell,stop,fill,1,day,0.0,1,stock,341.7150115966797,0.04273,0.0
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,184.432999420166,0.38372,0.0
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,185.42099304199218,4.11676,0.0
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,183.92950057983398,1.47689,0.0
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,186.29500579833984,32.35542,0.0
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,185.42099304199218,19.39237,0.0
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-01-02 08:30:00-05:00,MLTrader,AAPL,sell,stop,fill,1,day,0.0,1,stock,184.20499420166016,0.18235,0.0
